dataset,feature_set,model,acquisition,early_gain_pp,sd_trial_gain_pp,n_trials,n_checkpoint_values,max_checkpoint_values,attainable_gain_pp,attainable_gain_centered,intercept_at_mean_gain,slope_gain_per_pp,n_configurations,attainable_gain_mean_pp,interaction_partial_r2,moderation_fitted_pp
LSD_Second,set4_features_metadata,RF,hybrid,-0.7558681368398528,6.717562973427029,10,4,4,22.62985224303534,6.487363508589407,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,7.8165325987885
LSD_Second,set5_features_metadata_corr95,AE_ENet,coverage,-3.8054478563700678,12.286395891427311,10,4,4,6.320644249317801,-9.821844485128132,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,-1.7084643097883472
LSD_Second,set5_features_metadata_corr95,AE_ENet,diversity_iterative,4.706933119197968,10.58936699105231,10,4,4,6.320644249317801,-9.821844485128132,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,-1.9339630155037941
LSD_Second,set5_features_metadata_corr95,AE_ENet,diversity_oneshot,1.2237737935704556,10.527732159819744,10,4,4,6.320644249317801,-9.821844485128132,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,-1.5259627307444257
LSD_Second,set5_features_metadata_corr95,AE_ENet,exploitation,5.838178619832609,8.01671558533533,10,4,4,6.320644249317801,-9.821844485128132,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-0.4015585977687288
LSD_Second,set5_features_metadata_corr95,AE_ENet,exploration,-0.24057694389103465,8.280847653864598,10,4,4,6.320644249317801,-9.821844485128132,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,-1.7153906154083618
LSD_Second,set5_features_metadata_corr95,AE_ENet,hybrid,-3.698840499166137,9.875494312788357,10,4,4,6.320644249317801,-9.821844485128132,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,-1.2996724891424887
LSD_Second,set5_features_metadata_corr95,GPR,coverage,-3.1512665740329053,11.84139526474566,10,4,4,14.869424732657091,-1.2730640017888426,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,3.2770251526563916
LSD_Second,set5_features_metadata_corr95,GPR,diversity_iterative,-1.5730695036934261,5.637427744705075,10,4,4,14.869424732657091,-1.2730640017888426,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,2.4399232394496626
LSD_Second,set5_features_metadata_corr95,GPR,diversity_oneshot,0.33646428578592535,6.484353272812113,10,4,4,14.869424732657091,-1.2730640017888426,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,3.905037662608369
LSD_Second,set5_features_metadata_corr95,GPR,exploitation,-1.4824934902998055,8.102127888188575,10,4,4,14.869424732657091,-1.2730640017888426,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-2.9449090342946596
