dataset,feature_set,model,trial,acquisition,labelled_n,pool_n,holdout_mape,budget_total,labelled_fraction,b0_labelled_n,early_alc_eligible
KIT,set2_early_soh,AE_ENet,4,hybrid,6,66,31.53447855089597,6,0.09090909090909091,6,False
KIT,set2_early_soh,AE_ENet,4,hybrid,12,66,22.75139006777097,12,0.18181818181818182,6,True
KIT,set2_early_soh,AE_ENet,4,hybrid,18,66,31.89363445994628,18,0.2727272727272727,6,True
KIT,set2_early_soh,AE_ENet,4,hybrid,24,66,38.43449796409354,24,0.36363636363636365,6,True
KIT,set2_early_soh,AE_ENet,4,hybrid,30,66,35.6291649535254,30,0.45454545454545453,6,True
KIT,set2_early_soh,AE_ENet,4,hybrid,36,66,34.15525830174124,36,0.5454545454545454,6,True
KIT,set2_early_soh,AE_ENet,4,hybrid,42,66,32.87758938804983,42,0.6363636363636364,6,False
KIT,set2_early_soh,AE_ENet,4,hybrid,48,66,32.266616784914376,48,0.7272727272727273,6,False
KIT,set2_early_soh,AE_ENet,4,hybrid,54,66,31.448345399099065,54,0.8181818181818182,6,False
KIT,set2_early_soh,AE_ENet,4,hybrid,60,66,29.48179339911368,60,0.9090909090909091,6,False
KIT,set2_early_soh,AE_ENet,4,hybrid,66,66,30.357391653896844,66,1.0,6,False
KIT,set2_early_soh,GPR,5,random_selection,6,66,34.524482918984354,6,0.09090909090909091,6,False
KIT,set2_early_soh,GPR,5,random_selection,12,66,25.85672434366976,12,0.18181818181818182,6,True
KIT,set2_early_soh,GPR,5,random_selection,18,66,23.73946521017556,18,0.2727272727272727,6,True
KIT,set2_early_soh,GPR,5,random_selection,24,66,30.174665377012545,24,0.36363636363636365,6,True
KIT,set2_early_soh,GPR,5,random_selection,30,66,21.68842461097719,30,0.45454545454545453,6,True
KIT,set2_early_soh,GPR,5,random_selection,36,66,14.559789567963277,36,0.5454545454545454,6,True
KIT,set2_early_soh,GPR,5,random_selection,42,66,19.190944881213923,42,0.6363636363636364,6,False
KIT,set2_early_soh,GPR,5,random_selection,48,66,22.18898331128817,48,0.7272727272727273,6,False
KIT,set2_early_soh,GPR,5,random_selection,54,66,35.943231930438735,54,0.8181818181818182,6,False
KIT,set2_early_soh,GPR,5,random_selection,60,66,37.38331893982079,60,0.9090909090909091,6,False
KIT,set2_early_soh,GPR,5,random_selection,66,66,35.3031574029192,66,1.0,6,False
KIT,set2_early_soh,GPR,5,diversity_oneshot,6,66,31.96033839239833,6,0.09090909090909091,6,False
KIT,set2_early_soh,GPR,5,diversity_oneshot,12,66,14.103190419164122,12,0.18181818181818182,6,True
KIT,set2_early_soh,GPR,5,diversity_oneshot,18,66,26.23951297104201,18,0.2727272727272727,6,True
KIT,set2_early_soh,GPR,5,diversity_oneshot,24,66,25.813798354139795,24,0.36363636363636365,6,True
KIT,set2_early_soh,GPR,5,diversity_oneshot,30,66,26.998474694283548,30,0.45454545454545453,6,True
KIT,set2_early_soh,GPR,5,diversity_oneshot,36,66,18.05128637758015,36,0.5454545454545454,6,True
KIT,set2_early_soh,GPR,5,diversity_oneshot,42,66,27.31449496099916,42,0.6363636363636364,6,False
KIT,set2_early_soh,GPR,5,diversity_oneshot,48,66,27.706596567379886,48,0.7272727272727273,6,False
KIT,set2_early_soh,GPR,5,diversity_oneshot,54,66,29.668599661339044,54,0.8181818181818182,6,False
KIT,set2_early_soh,GPR,5,diversity_oneshot,60,66,28.818963726353395,60,0.9090909090909091,6,False
KIT,set2_early_soh,GPR,5,diversity_oneshot,66,66,35.3031574029192,66,1.0,6,False
KIT,set2_early_soh,GPR,5,diversity_iterative,6,66,31.96033839239833,6,0.09090909090909091,6,False
KIT,set2_early_soh,GPR,5,diversity_iterative,12,66,23.939784378338565,12,0.18181818181818182,6,True
KIT,set2_early_soh,GPR,5,diversity_iterative,18,66,26.877947192497192,18,0.2727272727272727,6,True
KIT,set2_early_soh,GPR,5,diversity_iterative,24,66,16.74525185049791,24,0.36363636363636365,6,True
KIT,set2_early_soh,GPR,5,diversity_iterative,30,66,18.884652012440466,30,0.45454545454545453,6,True
KIT,set2_early_soh,GPR,5,diversity_iterative,36,66,22.40292132564232,36,0.5454545454545454,6,True
KIT,set2_early_soh,GPR,5,diversity_iterative,42,66,25.104843515580928,42,0.6363636363636364,6,False
KIT,set2_early_soh,GPR,5,diversity_iterative,48,66,22.658313698038132,48,0.7272727272727273,6,False
KIT,set2_early_soh,GPR,5,diversity_iterative,54,66,22.74050944908714,54,0.8181818181818182,6,False
KIT,set2_early_soh,GPR,5,diversity_iterative,60,66,34.26893837352391,60,0.9090909090909091,6,False
KIT,set2_early_soh,GPR,5,diversity_iterative,66,66,35.3031574029192,66,1.0,6,False
KIT,set2_early_soh,GPR,5,coverage,6,66,34.524482918984354,6,0.09090909090909091,6,False
KIT,set2_early_soh,GPR,5,coverage,12,66,41.654254614971,12,0.18181818181818182,6,True
KIT,set2_early_soh,GPR,5,coverage,18,66,47.28166588497725,18,0.2727272727272727,6,True
KIT,set2_early_soh,GPR,5,coverage,24,66,38.95388432820784,24,0.36363636363636365,6,True
KIT,set2_early_soh,GPR,5,coverage,30,66,35.892891122250454,30,0.45454545454545453,6,True
KIT,set2_early_soh,GPR,5,coverage,36,66,27.664034955018334,36,0.5454545454545454,6,True
KIT,set2_early_soh,GPR,5,coverage,42,66,25.489039497859512,42,0.6363636363636364,6,False
KIT,set2_early_soh,GPR,5,coverage,48,66,31.422465501638875,48,0.7272727272727273,6,False
KIT,set2_early_soh,GPR,5,coverage,54,66,30.746168919581628,54,0.8181818181818182,6,False
KIT,set2_early_soh,GPR,5,coverage,60,66,26.04858091422023,60,0.9090909090909091,6,False
KIT,set2_early_soh,GPR,5,coverage,66,66,35.3031574029192,66,1.0,6,False
KIT,set2_early_soh,GPR,5,exploration,6,66,34.524482918984354,6,0.09090909090909091,6,False
KIT,set2_early_soh,GPR,5,exploration,12,66,41.654254614971,12,0.18181818181818182,6,True
KIT,set2_early_soh,GPR,5,exploration,18,66,40.88678980435771,18,0.2727272727272727,6,True
KIT,set2_early_soh,GPR,5,exploration,24,66,33.82499478604791,24,0.36363636363636365,6,True
KIT,set2_early_soh,GPR,5,exploration,30,66,35.53127984579319,30,0.45454545454545453,6,True
KIT,set2_early_soh,GPR,5,exploration,36,66,31.53638364925153,36,0.5454545454545454,6,True
KIT,set2_early_soh,GPR,5,exploration,42,66,28.212601079206507,42,0.6363636363636364,6,False
KIT,set2_early_soh,GPR,5,exploration,48,66,28.833847107681816,48,0.7272727272727273,6,False
KIT,set2_early_soh,GPR,5,exploration,54,66,33.1111893930987,54,0.8181818181818182,6,False
KIT,set2_early_soh,GPR,5,exploration,60,66,33.68593414113625,60,0.9090909090909091,6,False
KIT,set2_early_soh,GPR,5,exploration,66,66,35.3031574029192,66,1.0,6,False
KIT,set2_early_soh,GPR,5,exploitation,6,66,34.524482918984354,6,0.09090909090909091,6,False
KIT,set2_early_soh,GPR,5,exploitation,12,66,33.840640137446634,12,0.18181818181818182,6,True
KIT,set2_early_soh,GPR,5,exploitation,18,66,41.86618395896791,18,0.2727272727272727,6,True
KIT,set2_early_soh,GPR,5,exploitation,24,66,45.60108716112708,24,0.36363636363636365,6,True
KIT,set2_early_soh,GPR,5,exploitation,30,66,54.61209086721319,30,0.45454545454545453,6,True
KIT,set2_early_soh,GPR,5,exploitation,36,66,50.797219573146265,36,0.5454545454545454,6,True
KIT,set2_early_soh,GPR,5,exploitation,42,66,37.34517035138549,42,0.6363636363636364,6,False
KIT,set2_early_soh,GPR,5,exploitation,48,66,40.37808271514759,48,0.7272727272727273,6,False
KIT,set2_early_soh,GPR,5,exploitation,54,66,37.7247861151988,54,0.8181818181818182,6,False
KIT,set2_early_soh,GPR,5,exploitation,60,66,37.46705385647088,60,0.9090909090909091,6,False
KIT,set2_early_soh,GPR,5,exploitation,66,66,35.3031574029192,66,1.0,6,False
KIT,set2_early_soh,GPR,5,hybrid,6,66,34.524482918984354,6,0.09090909090909091,6,False
KIT,set2_early_soh,GPR,5,hybrid,12,66,26.95811933909333,12,0.18181818181818182,6,True
KIT,set2_early_soh,GPR,5,hybrid,18,66,26.516133877436488,18,0.2727272727272727,6,True
KIT,set2_early_soh,GPR,5,hybrid,24,66,21.17595678527085,24,0.36363636363636365,6,True
KIT,set2_early_soh,GPR,5,hybrid,30,66,18.2296215152307,30,0.45454545454545453,6,True
KIT,set2_early_soh,GPR,5,hybrid,36,66,28.886075299663784,36,0.5454545454545454,6,True
KIT,set2_early_soh,GPR,5,hybrid,42,66,31.028086200723,42,0.6363636363636364,6,False
KIT,set2_early_soh,GPR,5,hybrid,48,66,29.51100718887708,48,0.7272727272727273,6,False
KIT,set2_early_soh,GPR,5,hybrid,54,66,29.917489953739445,54,0.8181818181818182,6,False
KIT,set2_early_soh,GPR,5,hybrid,60,66,33.02992887358984,60,0.9090909090909091,6,False
KIT,set2_early_soh,GPR,5,hybrid,66,66,35.3031574029192,66,1.0,6,False
KIT,set2_early_soh,RF,5,random_selection,6,66,31.992800927779182,6,0.09090909090909091,6,False
KIT,set2_early_soh,RF,5,random_selection,12,66,35.3858402272769,12,0.18181818181818182,6,True
KIT,set2_early_soh,RF,5,random_selection,18,66,44.48306382700265,18,0.2727272727272727,6,True
KIT,set2_early_soh,RF,5,random_selection,24,66,42.38281201878179,24,0.36363636363636365,6,True
KIT,set2_early_soh,RF,5,random_selection,30,66,36.82149622434186,30,0.45454545454545453,6,True
KIT,set2_early_soh,RF,5,random_selection,36,66,33.344262560629794,36,0.5454545454545454,6,True
KIT,set2_early_soh,RF,5,random_selection,42,66,37.6589237114522,42,0.6363636363636364,6,False
KIT,set2_early_soh,RF,5,random_selection,48,66,37.574202414195966,48,0.7272727272727273,6,False
KIT,set2_early_soh,RF,5,random_selection,54,66,38.898564443310406,54,0.8181818181818182,6,False
KIT,set2_early_soh,RF,5,random_selection,60,66,36.94661909068877,60,0.9090909090909091,6,False
KIT,set2_early_soh,RF,5,random_selection,66,66,36.03004467402022,66,1.0,6,False
KIT,set2_early_soh,RF,5,diversity_oneshot,6,66,28.034140725420848,6,0.09090909090909091,6,False
KIT,set2_early_soh,RF,5,diversity_oneshot,12,66,15.17907570088469,12,0.18181818181818182,6,True
KIT,set2_early_soh,RF,5,diversity_oneshot,18,66,25.90325214879985,18,0.2727272727272727,6,True
KIT,set2_early_soh,RF,5,diversity_oneshot,24,66,32.554097961727344,24,0.36363636363636365,6,True
KIT,set2_early_soh,RF,5,diversity_oneshot,30,66,35.78317975207195,30,0.45454545454545453,6,True
KIT,set2_early_soh,RF,5,diversity_oneshot,36,66,35.4291750379599,36,0.5454545454545454,6,True
KIT,set2_early_soh,RF,5,diversity_oneshot,42,66,39.67601894630901,42,0.6363636363636364,6,False
KIT,set2_early_soh,RF,5,diversity_oneshot,48,66,36.93557767293,48,0.7272727272727273,6,False
KIT,set2_early_soh,RF,5,diversity_oneshot,54,66,37.31945613878571,54,0.8181818181818182,6,False
KIT,set2_early_soh,RF,5,diversity_oneshot,60,66,37.48006567262334,60,0.9090909090909091,6,False
KIT,set2_early_soh,RF,5,diversity_oneshot,66,66,36.03004467402022,66,1.0,6,False
KIT,set2_early_soh,RF,5,diversity_iterative,6,66,28.034140725420848,6,0.09090909090909091,6,False
KIT,set2_early_soh,RF,5,diversity_iterative,12,66,26.831583301043025,12,0.18181818181818182,6,True
KIT,set2_early_soh,RF,5,diversity_iterative,18,66,38.588091228479634,18,0.2727272727272727,6,True
KIT,set2_early_soh,RF,5,diversity_iterative,24,66,39.31938942848308,24,0.36363636363636365,6,True
KIT,set2_early_soh,RF,5,diversity_iterative,30,66,42.61769167495612,30,0.45454545454545453,6,True
KIT,set2_early_soh,RF,5,diversity_iterative,36,66,43.89423457466537,36,0.5454545454545454,6,True
KIT,set2_early_soh,RF,5,diversity_iterative,42,66,36.588893347053016,42,0.6363636363636364,6,False
KIT,set2_early_soh,RF,5,diversity_iterative,48,66,35.25897512925324,48,0.7272727272727273,6,False
KIT,set2_early_soh,RF,5,diversity_iterative,54,66,36.886381019645576,54,0.8181818181818182,6,False
KIT,set2_early_soh,RF,5,diversity_iterative,60,66,36.2941527935528,60,0.9090909090909091,6,False
KIT,set2_early_soh,RF,5,diversity_iterative,66,66,36.03004467402022,66,1.0,6,False
KIT,set2_early_soh,RF,5,coverage,6,66,31.992800927779182,6,0.09090909090909091,6,False
KIT,set2_early_soh,RF,5,coverage,12,66,36.770684935608855,12,0.18181818181818182,6,True
KIT,set2_early_soh,RF,5,coverage,18,66,21.90548518661328,18,0.2727272727272727,6,True
KIT,set2_early_soh,RF,5,coverage,24,66,29.243638395298667,24,0.36363636363636365,6,True
KIT,set2_early_soh,RF,5,coverage,30,66,44.3332837300456,30,0.45454545454545453,6,True
KIT,set2_early_soh,RF,5,coverage,36,66,36.75755476154771,36,0.5454545454545454,6,True
KIT,set2_early_soh,RF,5,coverage,42,66,38.44873636148167,42,0.6363636363636364,6,False
KIT,set2_early_soh,RF,5,coverage,48,66,38.77472008059522,48,0.7272727272727273,6,False
KIT,set2_early_soh,RF,5,coverage,54,66,38.44425924868009,54,0.8181818181818182,6,False
KIT,set2_early_soh,RF,5,coverage,60,66,36.97052698304477,60,0.9090909090909091,6,False
KIT,set2_early_soh,RF,5,coverage,66,66,36.03004467402022,66,1.0,6,False
KIT,set2_early_soh,RF,5,exploration,6,66,31.992800927779182,6,0.09090909090909091,6,False
KIT,set2_early_soh,RF,5,exploration,12,66,24.06419201509768,12,0.18181818181818182,6,True
KIT,set2_early_soh,RF,5,exploration,18,66,22.370099165406184,18,0.2727272727272727,6,True
KIT,set2_early_soh,RF,5,exploration,24,66,30.23295474332473,24,0.36363636363636365,6,True
KIT,set2_early_soh,RF,5,exploration,30,66,25.146552207408995,30,0.45454545454545453,6,True
KIT,set2_early_soh,RF,5,exploration,36,66,28.921104558735777,36,0.5454545454545454,6,True
KIT,set2_early_soh,RF,5,exploration,42,66,29.498246688909276,42,0.6363636363636364,6,False
KIT,set2_early_soh,RF,5,exploration,48,66,31.14650278804143,48,0.7272727272727273,6,False
KIT,set2_early_soh,RF,5,exploration,54,66,35.28909061106611,54,0.8181818181818182,6,False
KIT,set2_early_soh,RF,5,exploration,60,66,36.23608202251736,60,0.9090909090909091,6,False
KIT,set2_early_soh,RF,5,exploration,66,66,36.03004467402022,66,1.0,6,False
KIT,set2_early_soh,RF,5,exploitation,6,66,31.992800927779182,6,0.09090909090909091,6,False
KIT,set2_early_soh,RF,5,exploitation,12,66,49.2581070430504,12,0.18181818181818182,6,True
KIT,set2_early_soh,RF,5,exploitation,18,66,50.60240916707879,18,0.2727272727272727,6,True
KIT,set2_early_soh,RF,5,exploitation,24,66,50.68814001796106,24,0.36363636363636365,6,True
KIT,set2_early_soh,RF,5,exploitation,30,66,50.0409033747896,30,0.45454545454545453,6,True
KIT,set2_early_soh,RF,5,exploitation,36,66,51.0445020464029,36,0.5454545454545454,6,True
KIT,set2_early_soh,RF,5,exploitation,42,66,42.77136264455322,42,0.6363636363636364,6,False
KIT,set2_early_soh,RF,5,exploitation,48,66,48.06908248837556,48,0.7272727272727273,6,False
KIT,set2_early_soh,RF,5,exploitation,54,66,46.37021463604071,54,0.8181818181818182,6,False
KIT,set2_early_soh,RF,5,exploitation,60,66,36.47541537510821,60,0.9090909090909091,6,False
KIT,set2_early_soh,RF,5,exploitation,66,66,36.03004467402022,66,1.0,6,False
KIT,set2_early_soh,RF,5,hybrid,6,66,31.992800927779182,6,0.09090909090909091,6,False
KIT,set2_early_soh,RF,5,hybrid,12,66,30.196694923072105,12,0.18181818181818182,6,True
KIT,set2_early_soh,RF,5,hybrid,18,66,26.869611088249467,18,0.2727272727272727,6,True
KIT,set2_early_soh,RF,5,hybrid,24,66,29.35044573611938,24,0.36363636363636365,6,True
KIT,set2_early_soh,RF,5,hybrid,30,66,39.25696919379927,30,0.45454545454545453,6,True
KIT,set2_early_soh,RF,5,hybrid,36,66,37.65388747907485,36,0.5454545454545454,6,True
KIT,set2_early_soh,RF,5,hybrid,42,66,36.9005522197068,42,0.6363636363636364,6,False
KIT,set2_early_soh,RF,5,hybrid,48,66,37.15367994311604,48,0.7272727272727273,6,False
KIT,set2_early_soh,RF,5,hybrid,54,66,37.04807285216201,54,0.8181818181818182,6,False
KIT,set2_early_soh,RF,5,hybrid,60,66,37.1445727236224,60,0.9090909090909091,6,False
KIT,set2_early_soh,RF,5,hybrid,66,66,36.03004467402022,66,1.0,6,False
KIT,set2_early_soh,AE_ENet,5,random_selection,6,66,52.973716053530254,6,0.09090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,random_selection,12,66,40.51622725294284,12,0.18181818181818182,6,True
KIT,set2_early_soh,AE_ENet,5,random_selection,18,66,42.57195940498699,18,0.2727272727272727,6,True
KIT,set2_early_soh,AE_ENet,5,random_selection,24,66,38.63493339625118,24,0.36363636363636365,6,True
KIT,set2_early_soh,AE_ENet,5,random_selection,30,66,33.01362712870501,30,0.45454545454545453,6,True
KIT,set2_early_soh,AE_ENet,5,random_selection,36,66,28.338681773576223,36,0.5454545454545454,6,True
KIT,set2_early_soh,AE_ENet,5,random_selection,42,66,26.72889376653993,42,0.6363636363636364,6,False
KIT,set2_early_soh,AE_ENet,5,random_selection,48,66,23.71764568126792,48,0.7272727272727273,6,False
KIT,set2_early_soh,AE_ENet,5,random_selection,54,66,20.998501860613636,54,0.8181818181818182,6,False
KIT,set2_early_soh,AE_ENet,5,random_selection,60,66,21.30412727599813,60,0.9090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,random_selection,66,66,21.71253088070101,66,1.0,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,6,66,32.024883485053735,6,0.09090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,12,66,16.44080172525955,12,0.18181818181818182,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,18,66,18.59991898227453,18,0.2727272727272727,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,24,66,24.100612014189508,24,0.36363636363636365,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,30,66,21.207699153382244,30,0.45454545454545453,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,36,66,23.07835035913589,36,0.5454545454545454,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,42,66,22.960324588554148,42,0.6363636363636364,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,48,66,30.146663817322448,48,0.7272727272727273,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,54,66,25.014475183135737,54,0.8181818181818182,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,60,66,24.756501889075544,60,0.9090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_oneshot,66,66,21.71253088070101,66,1.0,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,6,66,32.024883485053735,6,0.09090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,12,66,18.94429291279088,12,0.18181818181818182,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,18,66,27.29568220683972,18,0.2727272727272727,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,24,66,33.98344787378159,24,0.36363636363636365,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,30,66,34.46117353090541,30,0.45454545454545453,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,36,66,35.21273697472934,36,0.5454545454545454,6,True
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,42,66,30.260438955112622,42,0.6363636363636364,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,48,66,27.01172548243224,48,0.7272727272727273,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,54,66,25.201251589639707,54,0.8181818181818182,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,60,66,23.021516698888,60,0.9090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,diversity_iterative,66,66,21.71253088070101,66,1.0,6,False
KIT,set2_early_soh,AE_ENet,5,coverage,6,66,52.973716053530254,6,0.09090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,coverage,12,66,39.40909114102679,12,0.18181818181818182,6,True
KIT,set2_early_soh,AE_ENet,5,coverage,18,66,26.592519695131283,18,0.2727272727272727,6,True
KIT,set2_early_soh,AE_ENet,5,coverage,24,66,25.795507189323253,24,0.36363636363636365,6,True
KIT,set2_early_soh,AE_ENet,5,coverage,30,66,29.185913770765985,30,0.45454545454545453,6,True
KIT,set2_early_soh,AE_ENet,5,coverage,36,66,25.73884352341968,36,0.5454545454545454,6,True
KIT,set2_early_soh,AE_ENet,5,coverage,42,66,23.28006713552771,42,0.6363636363636364,6,False
KIT,set2_early_soh,AE_ENet,5,coverage,48,66,24.114455894056857,48,0.7272727272727273,6,False
KIT,set2_early_soh,AE_ENet,5,coverage,54,66,23.527084705531653,54,0.8181818181818182,6,False
KIT,set2_early_soh,AE_ENet,5,coverage,60,66,23.01613421800569,60,0.9090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,coverage,66,66,21.71253088070101,66,1.0,6,False
KIT,set2_early_soh,AE_ENet,5,exploration,6,66,52.973716053530254,6,0.09090909090909091,6,False
KIT,set2_early_soh,AE_ENet,5,exploration,12,66,40.389911513219936,12,0.18181818181818182,6,True
KIT,set2_early_soh,AE_ENet,5,exploration,18,66,34.93225681840223,18,0.2727272727272727,6,True
KIT,set2_early_soh,AE_ENet,5,exploration,24,66,39.04856839228667,24,0.36363636363636365,6,True
KIT,set2_early_soh,AE_ENet,5,exploration,30,66,29.497799588119523,30,0.45454545454545453,6,True
KIT,set2_early_soh,AE_ENet,5,exploration,36,66,23.56823019566256,36,0.5454545454545454,6,True
