dataset,feature_set,model,acquisition,trial,alc_area_mape_fraction,alc_mape,start_fraction,end_fraction,fraction_span,n_checkpoints,early_max_fraction,excluded_initial_checkpoint,initial_mape,final_mape
Formation,set1_dQn_m,AE_ENet,coverage,1,4.88502843405437,11.886902522865634,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.558215560971693,12.145160163507343
Formation,set1_dQn_m,AE_ENet,coverage,2,6.788290015426902,16.51817237087213,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,19.76182409160819,14.037832477212822
Formation,set1_dQn_m,AE_ENet,coverage,3,4.551645955734836,11.075671825621434,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.336322376591188,9.11218657972322
Formation,set1_dQn_m,AE_ENet,coverage,4,4.708487111282955,11.457318637455192,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.376334168531894,10.091786673060565
Formation,set1_dQn_m,AE_ENet,coverage,5,4.91558499667334,11.961256825238461,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.790271340325402,11.607173168522898
Formation,set1_dQn_m,AE_ENet,coverage,6,4.518182627256429,10.994244392990645,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.85567241646416,10.561309503187218
Formation,set1_dQn_m,AE_ENet,coverage,7,6.125340587966091,14.90499543071749,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,18.440042931132258,13.698959266637448
Formation,set1_dQn_m,AE_ENet,coverage,8,5.2924678949343535,12.878338544340261,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.14556247469446,11.336102897390298
Formation,set1_dQn_m,AE_ENet,coverage,9,4.71699937432269,11.47803181085188,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.393138701059346,11.20515464830392
Formation,set1_dQn_m,AE_ENet,coverage,10,5.029577925679538,12.238639619153544,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.663512497565655,12.067165506913888
Formation,set1_dQn_m,AE_ENet,diversity_iterative,1,5.083980323995277,12.37101878838851,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,14.30920017154168,11.368015808908972
Formation,set1_dQn_m,AE_ENet,diversity_iterative,2,5.717463286107892,13.91249399619587,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.630396039458127,14.90821594515969
Formation,set1_dQn_m,AE_ENet,diversity_iterative,3,3.9159900224085833,9.528909054527553,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,9.707562881673413,8.81380517587651
Formation,set1_dQn_m,AE_ENet,diversity_iterative,4,3.9998104628453417,9.732872126256998,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.88420984676155,8.836748263554053
Formation,set1_dQn_m,AE_ENet,diversity_iterative,5,4.155992882835538,10.112916014899811,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.488480614249328,9.9772117335419
Formation,set1_dQn_m,AE_ENet,diversity_iterative,6,2.983066789729171,7.25879585500765,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,8.61756995433629,7.488338209954438
Formation,set1_dQn_m,AE_ENet,diversity_iterative,7,5.09417656643292,12.395829644986772,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,17.97308879903775,12.17872023692952
Formation,set1_dQn_m,AE_ENet,diversity_iterative,8,6.295746878817133,15.319650738455024,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,18.08307150660337,14.239779811014447
Formation,set1_dQn_m,AE_ENet,diversity_iterative,9,5.004360969175436,12.177278358326895,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,15.79673968386182,11.00991665338182
Formation,set1_dQn_m,AE_ENet,diversity_iterative,10,4.6589993046209015,11.336898307910861,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,11.180770183968328,12.582200916829434
Formation,set1_dQn_m,AE_ENet,diversity_oneshot,1,4.8875690394492075,11.893084662659739,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.167379809215891,11.53981729242524
Formation,set1_dQn_m,AE_ENet,diversity_oneshot,2,6.925668266310094,16.85245944802123,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,19.27917275153804,15.404512900245916
Formation,set1_dQn_m,AE_ENet,diversity_oneshot,3,3.935340438345507,9.575995066640735,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,10.56948999327625,9.01536855350785
Formation,set1_dQn_m,AE_ENet,diversity_oneshot,4,4.384688395457957,10.669408428947696,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,9.033813708499146,10.90921508333284
Formation,set1_dQn_m,AE_ENet,diversity_oneshot,5,5.072850836110772,12.34393703453621,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,13.686756745335494,11.851909089835678
Formation,set1_dQn_m,AE_ENet,diversity_oneshot,6,3.830816608143315,9.321653746482067,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,16.099886286878334,10.033313670679236
Formation,set1_dQn_m,AE_ENet,diversity_oneshot,7,5.539272205067345,13.478895698997206,0.1643835616438356,0.5753424657534246,0.410958904109589,6,0.6,True,12.100608735124778,14.521669406644811
