dataset,feature_set,model,trial,full_pool_mape,model_family
ISU_ILCC,set5_features_metadata_corr95,TabNet,4,22.5539995775046,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,4,25.29334513517868,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,4,17.45352527192198,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,5,21.394514145177517,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,5,37.61280849861454,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,5,17.75336548979149,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,5,21.85607181388185,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,6,24.75386139909061,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,6,29.26822870002233,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,6,23.74833814828989,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,6,21.1329209883201,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,7,18.788954128890488,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,7,32.597223363007764,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,7,25.611226733956887,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,7,23.992834301265965,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,8,22.034596020508456,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,8,41.07645606627812,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,8,21.95174401877471,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,8,24.224798718781702,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,9,22.979499665154847,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,9,23.33542354665964,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,9,27.332490453918425,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,9,22.252270058951616,Deep learning
ISU_ILCC,set5_features_metadata_corr95,CNN,10,25.47588682343091,Deep learning
ISU_ILCC,set5_features_metadata_corr95,TabNet,10,36.69980114452458,Deep learning
ISU_ILCC,set5_features_metadata_corr95,DeepVAE,10,21.245354414302085,Deep learning
ISU_ILCC,set5_features_metadata_corr95,MLP,10,27.43246309039445,Deep learning
KIT,set5_features_metadata_corr95,CNN,1,34.814939175935784,Deep learning
KIT,set5_features_metadata_corr95,TabNet,1,53.4675739468896,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,1,19.696663859319035,Deep learning
KIT,set5_features_metadata_corr95,MLP,1,14.775580042899891,Deep learning
KIT,set5_features_metadata_corr95,CNN,2,29.6078170728317,Deep learning
KIT,set5_features_metadata_corr95,TabNet,2,40.865067653493234,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,2,35.933804307735514,Deep learning
KIT,set5_features_metadata_corr95,MLP,2,31.2641024842265,Deep learning
KIT,set5_features_metadata_corr95,CNN,3,21.867142200279112,Deep learning
KIT,set5_features_metadata_corr95,TabNet,3,28.90160370771897,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,3,39.94731575508425,Deep learning
KIT,set5_features_metadata_corr95,MLP,3,43.20369493636076,Deep learning
KIT,set5_features_metadata_corr95,CNN,4,22.56040374781407,Deep learning
KIT,set5_features_metadata_corr95,TabNet,4,37.805722421127946,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,4,38.34790376370309,Deep learning
KIT,set5_features_metadata_corr95,MLP,4,36.3695618875086,Deep learning
KIT,set5_features_metadata_corr95,CNN,5,30.637733719409,Deep learning
KIT,set5_features_metadata_corr95,TabNet,5,53.99376066605137,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,5,30.56458662337141,Deep learning
KIT,set5_features_metadata_corr95,MLP,5,33.22659945174261,Deep learning
KIT,set5_features_metadata_corr95,CNN,6,36.20847970911908,Deep learning
KIT,set5_features_metadata_corr95,TabNet,6,89.26197845669448,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,6,37.41444689619471,Deep learning
KIT,set5_features_metadata_corr95,MLP,6,41.15411693117836,Deep learning
KIT,set5_features_metadata_corr95,CNN,7,30.526616989324,Deep learning
KIT,set5_features_metadata_corr95,TabNet,7,30.760754020724463,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,7,32.62846395321793,Deep learning
KIT,set5_features_metadata_corr95,MLP,7,37.31459844999017,Deep learning
KIT,set5_features_metadata_corr95,CNN,8,21.36950977203737,Deep learning
KIT,set5_features_metadata_corr95,TabNet,8,73.61300044591118,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,8,19.64109817324313,Deep learning
KIT,set5_features_metadata_corr95,MLP,8,18.630951764090963,Deep learning
KIT,set5_features_metadata_corr95,CNN,9,20.907934872276847,Deep learning
KIT,set5_features_metadata_corr95,TabNet,9,25.22050450862997,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,9,52.96947854831249,Deep learning
KIT,set5_features_metadata_corr95,MLP,9,45.51652170360189,Deep learning
KIT,set5_features_metadata_corr95,CNN,10,38.65029441104847,Deep learning
KIT,set5_features_metadata_corr95,TabNet,10,35.83077369823615,Deep learning
KIT,set5_features_metadata_corr95,DeepVAE,10,15.475953818555016,Deep learning
KIT,set5_features_metadata_corr95,MLP,10,36.38895296256219,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,1,30.354220480409825,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,1,101.7145107571271,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,1,37.7163606415448,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,1,32.59627197746526,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,2,21.43779732183632,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,2,39.788193107379904,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,2,13.613605177907116,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,2,13.130733896041738,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,3,26.76925445217621,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,3,29.187799150798483,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,3,13.604826354370154,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,3,22.68757275946805,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,4,53.586767412513744,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,4,73.38231672829434,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,4,61.884108041281415,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,4,61.31405784471695,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,5,29.73058468847876,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,5,167.60007465957796,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,5,53.99851011657646,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,5,62.50611082065659,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,6,39.45516902255097,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,6,282.0576366604769,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,6,323.5983961453685,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,6,69.97044027983894,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,7,19.084606723476497,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,7,66.51464172092142,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,7,48.69053717157954,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,7,64.98870407987883,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,8,106.16110234450508,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,8,434.4149270435976,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,8,63.02158542494205,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,8,46.06030286553087,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,9,24.781885699179107,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,9,41.86257509550085,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,9,39.84057529824612,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,9,31.20815575876426,Deep learning
LSD_Primary,set5_features_metadata_corr95,CNN,10,20.58077295691688,Deep learning
LSD_Primary,set5_features_metadata_corr95,TabNet,10,685.5659267601276,Deep learning
LSD_Primary,set5_features_metadata_corr95,DeepVAE,10,65.24482542981147,Deep learning
LSD_Primary,set5_features_metadata_corr95,MLP,10,19.30350689922849,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,1,23.55954646730432,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,1,22.12880413667188,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,1,27.97048318172642,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,1,23.997140256564823,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,2,11.592445404661175,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,2,54.79890882218821,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,2,25.382167953514436,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,2,14.297229977148382,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,3,13.223066077361027,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,3,29.30094338582187,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,3,16.067091737430033,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,3,12.805638954160592,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,4,21.62192601033939,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,4,24.1722614848726,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,4,14.531402190259152,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,4,18.77099746791357,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,5,26.955151667412565,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,5,39.00561279160196,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,5,24.343516681501445,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,5,19.507878652306,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,6,15.721518767981612,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,6,41.02233702571221,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,6,15.085119451470838,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,6,16.302489440867678,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,7,14.21336634440768,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,7,40.06343731396602,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,7,28.77636212378503,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,7,25.431180479209058,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,8,27.56401248289953,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,8,27.31491625774093,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,8,22.39417944095249,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,8,17.661448202688852,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,9,15.432902355897632,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,9,25.431525520948806,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,9,13.047821689498784,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,9,10.646130719067004,Deep learning
LSD_Second,set5_features_metadata_corr95,CNN,10,34.88150562882728,Deep learning
LSD_Second,set5_features_metadata_corr95,TabNet,10,26.25875905285725,Deep learning
LSD_Second,set5_features_metadata_corr95,DeepVAE,10,29.663719162582574,Deep learning
LSD_Second,set5_features_metadata_corr95,MLP,10,27.377463468296565,Deep learning
MIT,set5_features_metadata_corr95,CNN,1,16.37179210902369,Deep learning
MIT,set5_features_metadata_corr95,TabNet,1,21.52564358582339,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,1,14.115437535113406,Deep learning
MIT,set5_features_metadata_corr95,MLP,1,13.300405673373868,Deep learning
MIT,set5_features_metadata_corr95,CNN,2,13.543300308465357,Deep learning
MIT,set5_features_metadata_corr95,TabNet,2,42.00825080121071,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,2,12.967039059957978,Deep learning
MIT,set5_features_metadata_corr95,MLP,2,12.034490947292332,Deep learning
MIT,set5_features_metadata_corr95,CNN,3,29.36297802112827,Deep learning
MIT,set5_features_metadata_corr95,TabNet,3,21.279993253760043,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,3,10.031338209953258,Deep learning
MIT,set5_features_metadata_corr95,MLP,3,9.232328845301868,Deep learning
MIT,set5_features_metadata_corr95,CNN,4,11.178814647362284,Deep learning
MIT,set5_features_metadata_corr95,TabNet,4,20.524794637501845,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,4,8.594383642194597,Deep learning
MIT,set5_features_metadata_corr95,MLP,4,8.07469677068956,Deep learning
MIT,set5_features_metadata_corr95,CNN,5,11.679423014646185,Deep learning
MIT,set5_features_metadata_corr95,TabNet,5,26.470538187199725,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,5,10.321016858732742,Deep learning
MIT,set5_features_metadata_corr95,MLP,5,14.06143737291991,Deep learning
MIT,set5_features_metadata_corr95,CNN,6,20.055884795674665,Deep learning
MIT,set5_features_metadata_corr95,TabNet,6,23.577481478841168,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,6,16.7999722217462,Deep learning
MIT,set5_features_metadata_corr95,MLP,6,20.34859434627496,Deep learning
MIT,set5_features_metadata_corr95,CNN,7,15.431522366308409,Deep learning
MIT,set5_features_metadata_corr95,TabNet,7,18.0767868201837,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,7,10.960560487159638,Deep learning
MIT,set5_features_metadata_corr95,MLP,7,10.935625051111158,Deep learning
MIT,set5_features_metadata_corr95,CNN,8,14.719277570884088,Deep learning
MIT,set5_features_metadata_corr95,TabNet,8,24.68700465449804,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,8,11.408307350107712,Deep learning
MIT,set5_features_metadata_corr95,MLP,8,11.308613585995683,Deep learning
MIT,set5_features_metadata_corr95,CNN,9,10.592025765854029,Deep learning
MIT,set5_features_metadata_corr95,TabNet,9,18.952741416909586,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,9,7.553511745001716,Deep learning
MIT,set5_features_metadata_corr95,MLP,9,8.686116892696198,Deep learning
MIT,set5_features_metadata_corr95,CNN,10,11.621593125840416,Deep learning
MIT,set5_features_metadata_corr95,TabNet,10,27.40428819321424,Deep learning
MIT,set5_features_metadata_corr95,DeepVAE,10,9.343395304030706,Deep learning
MIT,set5_features_metadata_corr95,MLP,10,8.39795370061454,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,1,14.210055142258046,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,1,73.42599840661049,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,1,10.951026471404612,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,1,12.28205114784448,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,2,20.1477546035821,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,2,31.509278125797955,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,2,14.985961059568709,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,2,15.577967037301258,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,3,16.736561938329686,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,3,37.835446498944286,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,3,15.380946245427088,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,3,14.60102186084318,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,4,15.922646637887784,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,4,104.03794146127898,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,4,14.607477730120836,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,4,17.169063966263,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,5,15.655091824427322,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,5,62.25394787289007,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,5,22.910639300616687,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,5,29.143070423732127,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,6,16.88466796858525,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,6,45.89127798176896,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,6,11.575750012787507,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,6,12.76304485725444,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,7,13.894366734217018,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,7,28.912117631996,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,7,12.354792527225742,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,7,14.99988058150348,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,8,23.328302505182226,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,8,71.46479314994623,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,8,11.253793132265017,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,8,13.549218677475658,Deep learning
TRI_Tesla,set5_features_metadata_corr95,CNN,9,15.963030685719136,Deep learning
TRI_Tesla,set5_features_metadata_corr95,TabNet,9,42.65190732618163,Deep learning
TRI_Tesla,set5_features_metadata_corr95,DeepVAE,9,12.000616083551996,Deep learning
TRI_Tesla,set5_features_metadata_corr95,MLP,9,12.84906601475084,Deep learning
